nesdis_id,nwsli,state_code,latitude_d,longitude_d,owner_code,pe1,pe2,pe3,pe4,pe5,pe6,pe7,pe8,pe9,pe10,pe11,pe12,pe13,pe14,pe15,pe16,pe17,pe18,pe19,pe20,pe21,p322,pe23,pe24,pe25
DDCB4376,COPT2,TX,33.3564,-95.5947,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD7735B2,COTT2,TX,28.4261,-99.2397,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
CE686F72,COVT2,TX,33.5622,-96.9136,CESWF1,PC,,,,,,,,,,,,,,,,,,,,,,,
3288B58A,CPGT2,TX,30.5181,-95.0947,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DE5E609A,CPKT2,TX,32.0489,-98.6458,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD7D5106,CPPT2,TX,33.4747,-95.5875,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DDD67214,CRFT2,TX,31.5556,-97.3561,USGS01,PC,HG,VB,,,,,,,,,,,,,,,,,,,,,
DE47722E,CRHT2,TX,32.0711,-96.4158,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
D112350A,CRKT2,TX,31.3383,-95.6561,USGS01,TW,WC,WP,WO,WT,HG,,,,,,,,,,,,,,,,,,
0093E4DA,CRMT2,TX,29.425,-101.04,USIBWC,HG,VB,,,,,,,,,,,,,,,,,,,,,,
178F02C0,CRTT2,TX,31.4067,-95.6017,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
FA635744,CSBT2,TX,29.2708,-103.301,NPS003,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DE5AE3B4,CSRT2,TX,29.6608,-96.2436,USGS01,HG,PC,HG,,,,,,,,,,,,,,,,,,,,,
1684D6A2,CSTT2,TX,29.1378,-103.524,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DE0BD096,CSVT2,TX,29.7483,-98.4078,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DE380780,CTCT2,TX,33.4989,-95.0514,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
34528774,CTDT2,TX,28.9667,-98.2456,BURGPR,HP,,,,,,,,,,,,,,,,,,,,,,,
009152A0,CTKT2,TX,29.8767,-100.897,USIBWC,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
DDC7347A,CTNT2,TX,31.7858,-97.5678,USGS01,PC,HG,HG,,,,,,,,,,,,,,,,,,,,,
DD96923A,CUET2,TX,29.0903,-97.3294,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
17672500,CUST2,TX,31.86,-94.8231,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
16F4F5E2,CUTT2,TX,31.9725,-99.13,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
17B3165A,CVET2,TX,33.5261,-96.8069,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
CE274202,CVGT2,TX,32.1814,-97.2558,CESWF1,PC,,,,,,,,,,,,,,,,,,,,,,,
1636492E,CWAT2,TX,28.7742,-95.9975,USGS01,HG,TW,WV,,,,,,,,,,,,,,,,,,,,,
3B009CCA,CWQT2,TX,28.1322,-97.0342,NOAERD,TW,WC,WS,WX,WO,HM,WP,WT,WF,VB,,,,,,,,,,,,,,
1792A6C0,CWRT2,TX,33.4578,-101.084,USGS01,PC,HP,,,,,,,,,,,,,,,,,,,,,,
171895B0,CXPT2,TX,32.1328,-99.1639,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DDCB2690,CYRT2,TX,30.0158,-95.6972,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD7845B0,DALT2,TX,32.7747,-96.8217,USGS01,PC,HG,TW,WC,WP,WO,WT,,,,,,,,,,,,,,,,,
DD7961A6,DAWT2,TX,31.9575,-96.6892,USGS01,HP,PC,UD,US,,,,,,,,,,,,,,,,,,,,
DDD4B2FE,DBYT2,TX,28.7364,-99.1444,USGS01,HG,PP,,,,,,,,,,,,,,,,,,,,,,
DDE037A0,DCFT2,TX,30.1756,-95.6008,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD520606,DCGT2,TX,32.9869,-97.0125,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD131456,DCJT2,TX,33.1189,-97.2903,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DDE024D6,DCMT2,TX,35.7511,-102.893,USGS01,PC,HG,PA,TA,,,,,,,,,,,,,,,,,,,,
DD51F18C,DCWT2,TX,33.2778,-97.4169,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DE5AD62E,DDBT2,TX,30.3714,-95.7689,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
DE57F3A4,DDET2,TX,33.815,-98.9333,USGS01,PC,HP,,,,,,,,,,,,,,,,,,,,,,
17D8312C,DEET2,TX,32.5736,-100.908,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD9875A0,DEHT2,TX,29.8511,-95.4878,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
CE603BA8,DEKT2,TX,33.6839,-94.6942,CESWT1,HG,PC,,,,,,,,,,,,,,,,,,,,,,
8841606A,DENT2,TX,33.005,-94.3578,TXFSRA,PC,US,UD,TA,MT,XR,VB,PA,MM,UR,UP,RW,,,,,,,,,,,,
DDD691E6,DEYT2,TX,30.4072,-96.8172,USGS01,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
DD0EF35C,DFRT2,TX,29.3736,-99.7042,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
326C06B4,DGCT2,TX,31.9961,-104.834,BLM001,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
D108065C,DIBT2,TX,31.1328,-94.8097,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DDE207CE,DLBT2,TX,33.4794,-94.6178,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DDDFB156,DLLT2,TX,32.1736,-98.5328,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
166C42EC,DLMT2,TX,29.51,-98.9011,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
0091D4B4,DLRT2,TX,29.3353,-100.928,USIBWC,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
176D2452,DLWT2,TX,29.4739,-97.3164,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
00912430,DMCT2,TX,29.7847,-101.324,USIBWC,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
1780E7A0,DMYT2,TX,30.3392,-96.9044,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
16F557E0,DNGT2,TX,30.9725,-97.7783,USGS01,HG,TW,VB,,,,,,,,,,,,,,,,,,,,,
DD960758,DNNT2,TX,32.6156,-97.9256,USGS01,PC,HG,,,,,,,,,,,,,,,,,,,,,,
DD8B53DC,DOET2,TX,33.2192,-96.8917,USGS01,HG,TW,WC,WP,WO,,,,,,,,,,,,,,,,,,,
162AA20C,DOLT2,TX,29.8883,-100.99,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
17171536,DOST2,TX,32.3167,-96.3592,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
3335D360,DRKT2,TX,31.8025,-94.0003,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DDECB028,DRWT2,TX,30.0828,-98.0075,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DDDFC7C6,DSBT2,TX,32.1139,-98.6053,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DDDEE3D0,DSCT2,TX,33.8139,-98.9325,USGS01,HG,PC,TW,,,,,,,,,,,,,,,,,,,,,
CE60A018,DSNT2,TX,33.8181,-96.5722,CESWT1,HP,HT,PC,TA,XR,RW,US,UD,VB,,,,,,,,,,,,,,,
F0047128,DSPT2,TX,33.3094,-94.6981,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
32D04B38,DSRT2,TX,30.2186,-98.0844,HAYS48,PC,US,UD,TA,MT,XR,VB,PA,UR,UP,MM,RW,,,,,,,,,,,,
175F27D6,DSTT2,TX,33.8189,-96.5631,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DDE1E332,DTTT2,TX,33.6594,-95.2547,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
176D02BE,DUPT2,TX,28.6619,-96.9653,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CE68543A,DWHT2,TX,33.4275,-96.4017,CESWF1,PC,,,,,,,,,,,,,,,,,,,,,,,
DDE9D20E,DWLT2,TX,32.8086,-96.7256,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD5AB12E,DWRT2,TX,32.8892,-96.7564,USGS01,PC,HG,,,,,,,,,,,,,,,,,,,,,,
D1055546,DWST2,TX,31.9383,-96.6811,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD9F8710,DWYT2,TX,30.3036,-93.7436,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
00900026,DYNT2,TX,29.8236,-102.167,USIBWC,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
DE2277DC,EAMT2,TX,32.8742,-97.4608,USGS01,HP,PC,,,,,,,,,,,,,,,,,,,,,,
DDC990EA,EAST2,TX,31.17,-96.2975,USGS01,PC,HG,,,,,,,,,,,,,,,,,,,,,,
AAAF201C,EAUT2,TX,30.2653,-97.6156,TXFSRA,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
0091B152,ECCT2,TX,29.5375,-101.103,USIBWC,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
DF05C62A,ECKT2,TX,28.8197,-97.8589,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
17696262,EDNT2,TX,28.9597,-96.6861,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
32B054AE,EDWT2,TX,30.28,-100.561,BLM001,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
D1126576,EFDT2,TX,32.8733,-96.9306,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DE4527A6,EFFT2,TX,32.8419,-96.8897,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DDD4C46E,EFLT2,TX,33.0456,-96.9608,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DDE0A2C2,EHST2,TX,31.4739,-98.1517,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DD52C318,ELMT2,TX,29.2219,-98.3556,USGS01,PC,HG,TW,WC,WP,WT,WO,,,,,,,,,,,,,,,,,
00912AE2,ELNT2,TX,28.35,-100.32,USIBWC,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
1794F672,ELTT2,TX,33.9058,-98.9047,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
176E55CC,ELVT2,TX,32.9606,-98.7667,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
0093F7AC,EMDT2,TX,29.4856,-104.216,USIBWC,HG,VB,,,,,,,,,,,,,,,,,,,,,,
AAC3834A,EMNT2,TX,30.0306,-103.473,BLM001,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
009216A4,EPPT2,TX,28.7139,-100.507,USIBWC,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
00900EF4,EPRT2,TX,31.8028,-106.54,USIBWC,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
CD008620,ERGT2,TX,26.5258,-98.0633,NOACRD,DY,DJ,XR,PC,PC,PC,US,UP,TV,MS,TV,MS,TV,MS,TV,MS,TV,MS,RW,DH,TA,PP,PC,
DE33914A,ERMT2,TX,32.6033,-97.2647,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
17D63544,ERST2,TX,34.1694,-102.402,USGS01,PC,HB,,,,,,,,,,,,,,,,,,,,,,
DDCA11F0,EVDT2,TX,30.3556,-94.0931,USGS01,PC,HG,,,,,,,,,,,,,,,,,,,,,,
DE30E0D4,EVST2,TX,31.8794,-100.517,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
DE33C136,EWAT2,TX,29.6467,-98.4064,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
17BAB0FE,FACT2,TX,28.9514,-98.0639,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
837184CC,FADT2,TX,29.7072,-94.1211,FWSBID,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
167452A2,FAFT2,TX,27.2642,-98.1356,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
009255AE,FALT2,TX,26.5581,-99.1631,USIBWC,HP,VB,,,,,,,,,,,,,,,,,,,,,,
8375C2FC,FART2,TX,26.5547,-99.1356,FWSBID,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DDECF322,FBBT2,TX,30.3006,-97.6856,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
1748E762,FBKT2,TX,35.7208,-101.662,USGS01,PC,HG,,,,,,,,,,,,,,,,,,,,,,
CE68499E,FBTT2,TX,33.4661,-97.5825,CESWF1,PC,,,,,,,,,,,,,,,,,,,,,,,
DE93B1F0,FCCT2,TX,31.2147,-97.7942,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
DE93BF22,FCJT2,TX,31.2486,-97.8378,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
DD5AF224,FCTT2,TX,29.0139,-97.93,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
17241448,FCWT2,TX,30.2578,-95.5636,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
8841B602,FDST2,TX,30.6006,-103.887,TXFSRA,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
D107C5D0,FEST2,TX,31.5067,-96.3244,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DE4DC0F2,FFLT2,TX,32.0403,-96.2064,USGS01,HP,US,UD,VB,PC,,,,,,,,,,,,,,,,,,,
DE912166,FHCT2,TX,31.3231,-97.7575,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
DE93AC54,FHGT2,TX,31.1647,-97.8781,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
DE93A286,FHHT2,TX,31.1853,-97.8086,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
DE914480,FILT2,TX,29.7228,-99.7533,USGS01,HG,PC,HG,,,,,,,,,,,,,,,,,,,,,
DD75603A,FLVT2,TX,29.11,-98.1744,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
17141238,FLWT2,TX,32.7892,-97.4161,USGS01,PC,HP,,,,,,,,,,,,,,,,,,,,,,
DE4056F6,FNYT2,TX,32.7742,-96.5033,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
0090A0DE,FQGT2,TX,31.0861,-105.608,USIBWC,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
176EC0AE,FRBT2,TX,30.2203,-98.8694,USGS01,HG,PC,HG,,,,,,,,,,,,,,,,,,,,,
DE906E44,FRHT2,TX,32.8,-96.4958,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
AAC373CE,FRKT2,TX,32.7689,-101.434,TXFSRA,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DE909EC0,FRLT2,TX,29.7989,-96.5319,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD774322,FRRT2,TX,27.9647,-98.9667,USGS01,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
DD73A5EA,FRZT2,TX,34.4742,-102.733,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DD55C12C,FSBT2,TX,30.7194,-98.2281,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DD9AC3DA,FWHT2,TX,32.7322,-97.3586,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DD8970C4,FWOT2,TX,32.7608,-97.3322,USGS01,HG,PC,UD,US,TA,XR,PA,PC,,,,,,,,,,,,,,,,
DD1141DE,GABT2,TX,29.9336,-95.2339,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DD9FD76C,GAST2,TX,31.4347,-97.7583,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DD2FB342,GBCT2,TX,29.6978,-98.1064,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
17BFD2D8,GBHT2,TX,29.9181,-95.3067,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
171C600E,GBLT2,TX,29.8369,-95.2331,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DDE05246,GBYT2,TX,32.3742,-97.6889,USGS01,PC,HP,,,,,,,,,,,,,,,,,,,,,,
17D08604,GBZT2,TX,32.3864,-97.6522,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
17B3D344,GCCT2,TX,29.5392,-98.7514,USGS01,PC,HG,,,,,,,,,,,,,,,,,,,,,,
1717A6B8,GCGT2,TX,29.9489,-95.5194,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DE5A65A0,GCRT2,TX,31.5425,-100.555,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DE5962AE,GCST2,TX,29.5906,-97.9347,USGS01,HG,HG,,,,,,,,,,,,,,,,,,,,,,
17AB1562,GCTT2,TX,29.9878,-99.11,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
FA61E13E,GDBT2,TX,31.925,-104.825,NPS003,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
17D643D4,GDHT2,TX,29.3144,-97.3033,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
174AE296,GDWT2,TX,32.5269,-94.96,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
8840219A,GELT2,TX,33.0353,-96.1639,TXFSRA,PC,US,UD,TA,MT,XR,VB,PA,MM,UR,UP,RW,,,,,,,,,,,,
DD042466,GERT2,TX,30.6617,-97.7111,USGS01,VB,HG,,,,,,,,,,,,,,,,,,,,,,
DE9114FC,GETT2,TX,30.6256,-97.6908,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DE33D240,GFTT2,TX,32.8581,-98.4114,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD77A0D0,GGLT2,TX,30.6675,-97.7272,USGS01,HP,PC,UD,US,,,,,,,,,,,,,,,,,,,,
175EB04E,GGRT2,TX,30.6942,-97.2786,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
17BDF1C0,GIVT2,TX,31.1131,-102.417,USGS01,HG,PC,TW,,,,,,,,,,,,,,,,,,,,,
DD7726C4,GLIT2,TX,28.6492,-97.3847,USGS01,HG,TW,WC,WP,WT,WO,,,,,,,,,,,,,,,,,,
176A2666,GLLT2,TX,33.6242,-97.1561,USGS01,PC,HG,,,,,,,,,,,,,,,,,,,,,,
88400776,GLMT2,TX,32.7017,-94.9447,TXFSRA,PC,US,UD,TA,MT,XR,VB,PA,MM,UR,UP,RW,,,,,,,,,,,,
16396782,GLNT2,TX,32.72,-95.635,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD7776B8,GLRT2,TX,32.2589,-97.7022,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
1719E1DA,GLTT2,TX,32.7883,-97.1397,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DDD9A2EE,GNDT2,TX,29.0719,-96.4681,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DD77B3A6,GNGT2,TX,30.6928,-97.3261,USGS01,HP,PC,UD,US,,,,,,,,,,,,,,,,,,,,
DD9FB28A,GNLT2,TX,29.4842,-97.45,USGS01,PC,HG,,,,,,,,,,,,,,,,,,,,,,
F00457C4,GNRT2,TX,30.6978,-97.8492,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
1650709A,GNST2,TX,30.9475,-103.789,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
1730730A,GNVT2,TX,33.1328,-96.0767,USGS01,HG,HG,,,,,,,,,,,,,,,,,,,,,,
DD00215C,GPAT2,TX,32.7497,-96.9261,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
173781BA,GPET2,TX,32.7319,-96.9431,USGS01,HP,PC,,,,,,,,,,,,,,,,,,,,,,
CE27871C,GPNT2,TX,32.9494,-97.0553,CESWF1,XR,TA,RW,PC,US,UP,UD,UR,PA,,,,,,,,,,,,,,,
DDD4A188,GPRT2,TX,32.7625,-96.9944,USGS01,HG,PC,TW,WC,WP,WO,WT,,,,,,,,,,,,,,,,,
DD7024F0,GPVT2,TX,32.9725,-97.0561,USGS01,HP,PC,UD,US,,,,,,,,,,,,,,,,,,,,
D100118C,GQQT2,TX,32.3,-97.7867,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
DE4A92BA,GRET2,TX,35.0006,-100.894,USGS01,HP,PC,,,,,,,,,,,,,,,,,,,,,,
DDE2A736,GRHT2,TX,30.0694,-99.195,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DDD97486,GRIT2,TX,30.5719,-94.9486,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
177B3074,GROT2,TX,32.2314,-97.7769,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
DD5AC7BE,GRST2,TX,31.5742,-96.5206,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DDED34C6,GRTT2,TX,29.8036,-98.1631,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
88412360,GRYT2,TX,32.4469,-97.8169,TXFSRA,PC,US,UD,TA,MT,XR,VB,PA,MM,UR,UP,RW,,,,,,,,,,,,
DE4BE6D0,GSET2,TX,29.7706,-94.9994,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DE3101DC,GSRT2,TX,35.1131,-101.187,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
1769B40A,GSST2,TX,29.6725,-95.5281,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CE5C147A,GSVT2,TX,33.7278,-97.1597,CESWT1,HG,PC,,,,,,,,,,,,,,,,,,,,,,
D109D2CE,GTWT2,TX,30.7031,-97.6661,USGS01,PC,HG,,,,,,,,,,,,,,,,,,,,,,
DDED943E,GUBT2,TX,29.8936,-98.6697,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
CE6861A0,GUNT2,TX,33.3694,-96.7631,CESWF1,PC,,,,,,,,,,,,,,,,,,,,,,,
8841058C,GUPT2,TX,29.8594,-98.5053,TXFSRA,PC,US,UD,TA,MT,XR,VB,MM,UP,UR,RW,,,,,,,,,,,,,
17B6C7F2,GWGT2,TX,29.4875,-97.5875,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
DE3112AA,GWLT2,TX,28.0594,-98.0967,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
884032EC,GWRT2,TX,28.4658,-98.2525,TXFSRA,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DD1111A2,HABT2,TX,29.8617,-95.3347,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
0092F556,HAGT2,TX,26.1733,-97.6836,USIBWC,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DDE281DA,HAKT2,TX,32.5597,-95.2064,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DE4A44D2,HAWT2,TX,32.5961,-99.6803,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
17AAF46A,HBMT2,TX,29.6969,-95.4119,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DE58B63C,HBRT2,TX,30.865,-96.6953,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
8841D3E4,HBYT2,TX,32.5,-99.6167,TXFSRA,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
D1088048,HCCT2,TX,29.5172,-95.1783,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
1732006E,HCDT2,TX,29.9725,-94.9856,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD1152A8,HCHT2,TX,29.9589,-95.7175,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DE12E4CE,HCLT2,TX,32.8314,-98.9675,USGS01,TW,WC,WP,PC,,,,,,,,,,,,,,,,,,,,
D107765E,HCRT2,TX,32.8314,-98.9675,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
1685A2C8,HCST2,TX,29.6186,-95.4458,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
17B26230,HCYT2,TX,32.8072,-97.2483,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DD7A1038,HDCT2,TX,31.8467,-99.4247,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
88413016,HDRT2,TX,32.1367,-94.8475,TXFSRA,PC,US,UD,TA,MT,XR,VB,PA,MM,UR,UP,RW,,,,,,,,,,,,
DDCE625A,HDWT2,TX,29.5014,-98.1861,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DDE2B440,HEIT2,TX,29.4439,-98.1689,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
D107E33C,HFFT2,TX,30.1094,-95.0597,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DE12144A,HFXT2,TX,30.0056,-97.9525,USGS01,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
17AAA416,HGBT2,TX,29.9567,-95.4178,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
17BDC45A,HGTT2,TX,29.775,-95.3969,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CE5A92A0,HHHT2,TX,31.8456,-99.5606,CESWF1,PC,UD,US,UP,TA,XR,PA,RW,,,,,,,,,,,,,,,,
DD0411FC,HIBT2,TX,31.1339,-96.8247,USGS01,HG,PC,HG,,,,,,,,,,,,,,,,,,,,,
DE39609C,HICT2,TX,31.9764,-98.0325,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD783320,HIKT2,TX,33.1517,-97.1417,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
8373D144,HILT2,TX,29.6692,-94.4383,FWSBID,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DE6BB742,HLBT2,TX,30.8794,-96.6403,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
DDE257B2,HLCT2,TX,34.9356,-100.696,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DD5B005A,HLTT2,TX,29.5783,-98.6914,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
1780B7DC,HMLT2,TX,31.7886,-98.1211,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
173A7258,HMMT2,TX,30.0269,-95.2578,USGS01,HG,TW,WC,WP,WT,WO,,,,,,,,,,,,,,,,,,
DE9250F8,HNFT2,TX,30.0639,-99.3867,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DE5185FA,HNTT2,TX,30.0689,-99.3231,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DD117444,HOCT2,TX,29.9208,-95.84,USGS01,PC,HG,,,,,,,,,,,,,,,,,,,,,,
DD3D84B2,HORT2,TX,31.8328,-99.5606,USGS01,HP,PC,TA,,,,,,,,,,,,,,,,,,,,,
